site,scrap_time,path,has_html,inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,Predicted Results,Actual Results
cumbieloac.com,2017-11-21 04-55-06,C:\Phishing Project\phishtank - november 2017\content\0a6\cumbieloac.com\2017-11-21 04-55-06,1,5.0,3.0,1,0.0,0.0,0.0,20.0,76,0,2,1.0,2,phish,phish
heclif.gq,2017-11-24 09-44-05,C:\Phishing Project\phishtank - november 2017\content\bd9\heclif.gq\2017-11-24 09-44-05,1,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
ciaoacademy.org,2017-09-20 08-01-25,C:\Phishing Project\phishtank - september 2017\content\396\ciaoacademy.org\2017-09-20 08-01-25,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
descente.com.sg,2017-11-17 07-44-43,C:\Phishing Project\phishtank - november 2017\content\818\descente.com.sg\2017-11-17 07-44-43,1,5.0,3.0,1,0.0,0.0,0.0,20.0,76,0,2,1.0,2,phish,phish
www.inesucs.mx,2017-09-22 07-59-40,C:\Phishing Project\phishtank - september 2017\content\8e1\www.inesucs.mx\2017-09-22 07-59-40,1,5.0,37.0,2,0.0,0.0,0.0,0.0,0,36,0,0.0,0,phish,phish
www.savewithups.com,2017-11-17 11-09-02,C:\Phishing Project\phishtank - november 2017\content\181\www.savewithups.com\2017-11-17 11-09-02,1,0.0,1.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
hotimg.site,2017-11-20 05-17-36,C:\target site - 20K alexa\content\86f\hotimg.site\2017-11-20 05-17-36,1,0.0,1.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
waitwcosepuluhdomendulu.com,2017-11-17 01-39-19,C:\Phishing Project\phishtank - november 2017\content\001\waitwcosepuluhdomendulu.com\2017-11-17 01-39-19,1,0.5,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
suzukimusic.co.uk,2017-11-21 02-57-35,C:\target site - 20K alexa\content\d0a\suzukimusic.co.uk\2017-11-21 02-57-35,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
impulsarventas.com.ar,2017-11-24 07-44-08,C:\Phishing Project\phishtank - november 2017\content\3ba\impulsarventas.com.ar\2017-11-24 07-44-08,1,3.0,8.0,1,0.0,1.0,0.0,363.57142860000005,11434,0,7,0.857142857,6,phish,phish
www.crucedoslagosandinos.com,2017-10-01 07-55-10,C:\Phishing Project\phishtank - october 2017\content\a77\www.crucedoslagosandinos.com\2017-10-01 07-55-10,1,2.0,1.0,1,0.0,0.0,0.0,49.0,214,0,1,0.0,0,phish,phish
podsoft.com,2017-09-24 06-14-33,C:\Phishing Project\phishtank - september 2017\content\0b6\podsoft.com\2017-09-24 06-14-33,1,1.0,4.0,1,0.0,0.0,0.0,52.0,156,2,1,0.0,0,phish,phish
aus.360cps.nl,2017-11-20 04-44-14,C:\Phishing Project\phishtank - november 2017\content\eb8\aus.360cps.nl\2017-11-20 04-44-14,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
tabtter.jp,2017-11-20 04-30-42,C:\target site - 20K alexa\content\b8d\tabtter.jp\2017-11-20 04-30-42,1,3.0,1.0,2,1.0,0.0,0.0,111.0,264,0,1,1.0,1,phish,alexa
actusaition-i.com,2017-09-21 07-43-59,C:\Phishing Project\phishtank - september 2017\content\1de\actusaition-i.com\2017-09-21 07-43-59,1,3.0,7.0,1,0.0,0.0,0.0,974.8333332999998,20917,1,6,1.0,6,phish,phish
www.s48.as,2017-11-25 05-19-02,C:\Phishing Project\phishtank - november 2017\content\f5a\www.s48.as\2017-11-25 05-19-02,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
www.paypal.services.restore-access.com,2017-11-17 07-09-06,C:\Phishing Project\phishtank - november 2017\content\9cc\www.paypal.services.restore-access.com\2017-11-17 07-09-06,1,7.0,17.0,2,0.0,0.0,0.0,90.72413793,6464,1,29,0.9655172409999999,28,phish,phish
pro-fit.ne.jp,2017-12-04 07-22-29,C:\target site - 20K alexa\content\650\pro-fit.ne.jp\2017-12-04 07-22-29,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
applytracking.com,2017-12-02 11-00-29,C:\target site - 20K alexa\content\bba\applytracking.com\2017-12-02 11-00-29,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
icloud.com,2017-12-03 10-40-58,C:\target site - 20K alexa\content\3a2\icloud.com\2017-12-03 10-40-58,1,6.0,1.0,2,0.0,1.0,0.0,0.0,0,1,0,0.0,0,phish,alexa
activity-ssl.000webhostapp.com,2017-11-18 08-34-00,C:\Phishing Project\phishtank - november 2017\content\21e\activity-ssl.000webhostapp.com\2017-11-18 08-34-00,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
deservidores.com,2017-11-21 07-23-13,C:\target site - 20K alexa\content\c1b\deservidores.com\2017-11-21 07-23-13,1,2.0,0.0,1,0.0,0.0,1.0,0.0,0,0,0,0.0,0,phish,alexa
emionlinemart.com,2017-11-23 08-44-02,C:\Phishing Project\phishtank - november 2017\content\0f0\emionlinemart.com\2017-11-23 08-44-02,1,5.0,3.0,1,0.0,0.0,0.0,20.0,76,0,2,1.0,2,phish,phish
srisvees.000webhostapp.com,2017-11-17 07-45-05,C:\Phishing Project\phishtank - november 2017\content\b0e\srisvees.000webhostapp.com\2017-11-17 07-45-05,1,0.0,3.0,2,0.0,0.0,0.0,207.0,387,2,1,1.0,1,phish,phish
gruppobitumi.pl,2017-09-21 11-05-13,C:\Phishing Project\phishtank - september 2017\content\a2d\gruppobitumi.pl\2017-09-21 11-05-13,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
karembeaserehe02.000webhostapp.com,2017-09-25 01-39-41,C:\Phishing Project\phishtank - september 2017\content\1f1\karembeaserehe02.000webhostapp.com\2017-09-25 01-39-41,1,1.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
br646.teste.website,2017-11-17 07-59-01,C:\Phishing Project\phishtank - november 2017\content\6b8\br646.teste.website\2017-11-17 07-59-01,1,2.0,3.0,1,0.0,0.0,0.0,23.0,179,0,3,0.333333333,1,phish,phish
www.belizevirtualexpo.com,2017-09-28 11-49-01,C:\Phishing Project\phishtank - september 2017\content\a2b\www.belizevirtualexpo.com\2017-09-28 11-49-01,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
lhwhdz3d-site.ctempurl.com,2017-11-17 08-19-04,C:\Phishing Project\phishtank - november 2017\content\789\lhwhdz3d-site.ctempurl.com\2017-11-17 08-19-04,1,10.0,24.5,2,9.5,0.0,0.0,463.375,22162,3,16,1.0,16,phish,phish
www.cibc.com.en.personal-banking.html.ciibc.ws,2017-11-18 08-44-17,C:\Phishing Project\phishtank - november 2017\content\016\www.cibc.com.en.personal-banking.html.ciibc.ws\2017-11-18 08-44-17,1,1.0,9.0,1,0.0,0.0,0.0,117.57142859999999,2870,2,7,0.28571428600000004,2,phish,phish
consulfinorganizacao.com.br,2017-09-20 10-03-19,C:\Phishing Project\phishtank - september 2017\content\50d\consulfinorganizacao.com.br\2017-09-20 10-03-19,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
acerwerwe.000webhostapp.com,2017-11-21 04-14-43,C:\Phishing Project\phishtank - november 2017\content\156\acerwerwe.000webhostapp.com\2017-11-21 04-14-43,1,1.0,1.0,1,1.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
819-213-341.819-213-341.819-213-341.fj2s3ihb8echk7vuvd7g.9zrxdknkz9dlkmg.com.ve,2017-09-23 04-24-42,C:\Phishing Project\phishtank - september 2017\content\7dc\819-213-341.819-213-341.819-213-341.fj2s3ihb8echk7vuvd7g.9zrxdknkz9dlkmg.com.ve\2017-09-23 04-24-42,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
bridgingnations.org,2017-11-24 04-44-10,C:\Phishing Project\phishtank - november 2017\content\2af\bridgingnations.org\2017-11-24 04-44-10,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
beta.ossso.co,2017-09-22 04-49-28,C:\Phishing Project\phishtank - september 2017\content\65d\beta.ossso.co\2017-09-22 04-49-28,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
hyderabadaviation.com,2017-11-17 05-59-00,C:\Phishing Project\phishtank - november 2017\content\c32\hyderabadaviation.com\2017-11-17 05-59-00,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
lataupiniere.it,2017-11-23 10-44-58,C:\Phishing Project\phishtank - november 2017\content\bbc\lataupiniere.it\2017-11-23 10-44-58,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
http-www-bancoposteitanliane-sicurezza-online-2017.dynamic-dns.net,2017-09-22 07-24-08,C:\Phishing Project\phishtank - september 2017\content\325\http-www-bancoposteitanliane-sicurezza-online-2017.dynamic-dns.net\2017-09-22 07-24-08,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.aptra.mx,2017-09-21 05-30-30,C:\Phishing Project\phishtank - september 2017\content\a17\www.aptra.mx\2017-09-21 05-30-30,1,6.0,1.0,1,2.0,0.0,0.0,86.0,904,0,1,1.0,1,phish,phish
nonionic-displays.000webhostapp.com,2017-11-17 03-49-17,C:\Phishing Project\phishtank - november 2017\content\3d8\nonionic-displays.000webhostapp.com\2017-11-17 03-49-17,1,0.0,19.5,2,6.0,0.0,0.0,184.6,3583,4,5,0.6,3,phish,phish
araen.learntofree.com,2017-09-21 01-39-02,C:\Phishing Project\phishtank - september 2017\content\5fd\araen.learntofree.com\2017-09-21 01-39-02,1,5.0,37.0,1,0.0,0.0,0.0,0.0,0,36,0,0.0,0,phish,phish
ingenierovizcaino.com,2017-09-20 08-25-23,C:\Phishing Project\phishtank - september 2017\content\44f\ingenierovizcaino.com\2017-09-20 08-25-23,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
www.lluisgratacos.es,2017-11-21 03-49-10,C:\Phishing Project\phishtank - november 2017\content\857\www.lluisgratacos.es\2017-11-21 03-49-10,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
login.ghsistema.com,2017-11-23 06-44-47,C:\Phishing Project\phishtank - november 2017\content\490\login.ghsistema.com\2017-11-23 06-44-47,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.hotelsunndaram.com,2017-11-21 07-19-32,C:\Phishing Project\phishtank - november 2017\content\b84\www.hotelsunndaram.com\2017-11-21 07-19-32,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
bit.do,2017-09-20 02-04-00,C:\Phishing Project\phishtank - september 2017\content\17f\bit.do\2017-09-20 02-04-00,1,4.0,6.0,1,0.0,0.0,0.0,172.0,1456,4,2,0.0,0,phish,phish
comcastonline.000webhostapp.com,2017-11-17 02-44-12,C:\Phishing Project\phishtank - november 2017\content\1ab\comcastonline.000webhostapp.com\2017-11-17 02-44-12,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
bankofamerica-b-a.com,2017-09-24 05-34-17,C:\Phishing Project\phishtank - september 2017\content\123\bankofamerica-b-a.com\2017-09-24 05-34-17,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
yohofate.com,2017-11-21 12-59-29,C:\target site - 20K alexa\content\01f\yohofate.com\2017-11-21 12-59-29,1,1.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
www.diamond-group.ae,2017-11-25 08-44-08,C:\Phishing Project\phishtank - november 2017\content\329\www.diamond-group.ae\2017-11-25 08-44-08,1,1.0,0.0,1,1.0,0.0,1.0,0.0,0,0,0,0.0,0,phish,phish
summaryinformationsupportreviewcentersecured.sumary-id8756545411.com,2017-10-05 06-44-23,C:\Phishing Project\phishtank - october 2017\content\4c7\summaryinformationsupportreviewcentersecured.sumary-id8756545411.com\2017-10-05 06-44-23,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
cuantosvienen.com,2017-11-17 09-39-04,C:\Phishing Project\phishtank - november 2017\content\c57\cuantosvienen.com\2017-11-17 09-39-04,1,0.0,1.0,2,0.5,0.5,0.0,0.0,2505,0,1,0.0,0,phish,phish
gaydvd.jp,2017-11-21 02-38-04,C:\target site - 20K alexa\content\0bc\gaydvd.jp\2017-11-21 02-38-04,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
obredechenlinea.webcindario.com,2017-11-26 05-14-03,C:\Phishing Project\phishtank - november 2017\content\ed4\obredechenlinea.webcindario.com\2017-11-26 05-14-03,1,6.0,10.5,2,1.0,1.0,0.0,184.5,3743,4,6,1.0,6,phish,phish
www.support-account-fb2017.ga,2017-11-17 09-19-08,C:\Phishing Project\phishtank - november 2017\content\f0a\www.support-account-fb2017.ga\2017-11-17 09-19-08,1,2.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
alfatahservice.id,2017-09-21 05-49-08,C:\Phishing Project\phishtank - september 2017\content\c78\alfatahservice.id\2017-09-21 05-49-08,1,3.0,13.0,1,4.0,1.0,0.0,332.8,6780,4,5,0.2,1,phish,phish
playspotz.com,2017-11-17 08-44-07,C:\Phishing Project\phishtank - november 2017\content\b40\playspotz.com\2017-11-17 08-44-07,1,1.0,2.0,1,0.0,0.0,0.0,1194.5,5018,0,2,1.0,2,phish,phish
sparkasse-bank.service-entsperrung-filliale.info,2017-11-21 04-54-18,C:\Phishing Project\phishtank - november 2017\content\64e\sparkasse-bank.service-entsperrung-filliale.info\2017-11-21 04-54-18,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
xn--faebook-35a.com,2017-11-17 07-45-00,C:\Phishing Project\phishtank - november 2017\content\13a\xn--faebook-35a.com\2017-11-17 07-45-00,1,0.0,2.0,1,0.0,0.0,0.0,2.0,12,1,1,0.0,0,phish,phish
tudoissoemumslugarv.com.br,2017-11-18 08-39-01,C:\Phishing Project\phishtank - november 2017\content\df9\tudoissoemumslugarv.com.br\2017-11-18 08-39-01,1,4.0,17.0,2,0.0,0.0,0.0,338.3,14848,5,10,0.7,7,phish,phish
easyquitblog.com,2017-11-20 11-45-16,C:\target site - 20K alexa\content\944\easyquitblog.com\2017-11-20 11-45-16,1,4.0,2.0,1,1.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
www.somaconta.com,2017-11-25 12-19-02,C:\Phishing Project\phishtank - november 2017\content\ab0\www.somaconta.com\2017-11-25 12-19-02,1,10.0,24.5,2,9.5,0.0,0.0,463.375,22162,3,16,1.0,16,phish,phish
juliofernandeez18.000webhostapp.com,2017-09-22 04-19-13,C:\Phishing Project\phishtank - september 2017\content\31e\juliofernandeez18.000webhostapp.com\2017-09-22 04-19-13,1,2.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
mobdomein.000webhostapp.com,2017-11-17 06-44-30,C:\Phishing Project\phishtank - november 2017\content\fdc\mobdomein.000webhostapp.com\2017-11-17 06-44-30,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
asofertasdopinguim.com,2017-11-25 08-59-02,C:\Phishing Project\phishtank - november 2017\content\f5b\asofertasdopinguim.com\2017-11-25 08-59-02,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
lisalanefitness.com,2017-10-05 03-14-05,C:\Phishing Project\phishtank - october 2017\content\6fb\lisalanefitness.com\2017-10-05 03-14-05,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.aydinholding.com.tr,2017-11-20 07-29-06,C:\Phishing Project\phishtank - november 2017\content\71c\www.aydinholding.com.tr\2017-11-20 07-29-06,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
thoughtworkers.org,2017-11-21 12-28-57,C:\target site - 20K alexa\content\927\thoughtworkers.org\2017-11-21 12-28-57,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
mymeetings.ma,2017-09-23 01-34-05,C:\Phishing Project\phishtank - september 2017\content\b92\mymeetings.ma\2017-09-23 01-34-05,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
mail.digitalcert.site,2017-11-21 11-29-00,C:\Phishing Project\phishtank - november 2017\content\12b\mail.digitalcert.site\2017-11-21 11-29-00,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
www.emailsguard.com,2017-11-21 07-24-01,C:\Phishing Project\phishtank - november 2017\content\8d7\www.emailsguard.com\2017-11-21 07-24-01,1,0.0,3.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
angst-panik-hilfe.de,2017-11-21 03-26-26,C:\target site - 20K alexa\content\b9d\angst-panik-hilfe.de\2017-11-21 03-26-26,1,0.0,1.0,1,0.0,0.0,0.0,75.0,143,0,1,1.0,1,phish,alexa
www.tempdesignresearch.com,2017-11-17 03-49-26,C:\Phishing Project\phishtank - november 2017\content\279\www.tempdesignresearch.com\2017-11-17 03-49-26,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
lnvfipu7-site.etempurl.com,2017-11-20 03-29-00,C:\Phishing Project\phishtank - november 2017\content\168\lnvfipu7-site.etempurl.com\2017-11-20 03-29-00,1,10.0,24.5,2,9.5,0.0,0.0,463.375,22162,3,16,1.0,16,phish,phish
alandalus-iraq.com,2017-11-20 08-44-17,C:\Phishing Project\phishtank - november 2017\content\1f1\alandalus-iraq.com\2017-11-20 08-44-17,1,1.0,4.0,2,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
21e21.nsmmp7k.biz,2017-11-16 10-14-00,C:\Phishing Project\phishtank - november 2017\content\d96\21e21.nsmmp7k.biz\2017-11-16 10-14-00,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.kokyu.pl,2017-11-21 07-24-05,C:\Phishing Project\phishtank - november 2017\content\253\www.kokyu.pl\2017-11-21 07-24-05,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
marinesuppliersinc.com,2017-11-23 08-49-30,C:\Phishing Project\phishtank - november 2017\content\9b6\marinesuppliersinc.com\2017-11-23 08-49-30,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
ternak-ayam-petelur.co.id,2017-09-21 08-04-13,C:\Phishing Project\phishtank - september 2017\content\691\ternak-ayam-petelur.co.id\2017-09-21 08-04-13,1,2.0,1.0,1,0.0,0.0,0.0,49.0,214,0,1,0.0,0,phish,phish
runs-free.com,2017-11-21 07-19-01,C:\Phishing Project\phishtank - november 2017\content\d26\runs-free.com\2017-11-21 07-19-01,1,1.5,3.5,2,0.0,0.0,0.0,1422.5,34565,1,6,1.0,6,phish,phish
redjaen.es,2017-12-04 01-15-36,C:\target site - 20K alexa\content\e3b\redjaen.es\2017-12-04 01-15-36,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
marioveefashionhouse.com,2017-11-21 12-14-53,C:\Phishing Project\phishtank - november 2017\content\914\marioveefashionhouse.com\2017-11-21 12-14-53,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
stolykrzesla.pl,2017-11-20 06-44-21,C:\Phishing Project\phishtank - november 2017\content\1c9\stolykrzesla.pl\2017-11-20 06-44-21,1,1.0,6.0,1,0.0,0.0,0.0,32.0,214,5,1,0.0,0,phish,phish
hdvidzpro.com,2017-12-03 11-09-47,C:\target site - 20K alexa\content\009\hdvidzpro.com\2017-12-03 11-09-47,1,1.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
gamein.co.il,2017-11-21 08-02-05,C:\target site - 20K alexa\content\db5\gamein.co.il\2017-11-21 08-02-05,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
vintageemporiumrentals.com,2017-11-26 08-44-47,C:\Phishing Project\phishtank - november 2017\content\03d\vintageemporiumrentals.com\2017-11-26 08-44-47,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
topsit169.tk,2017-09-21 10-51-15,C:\Phishing Project\phishtank - september 2017\content\af6\topsit169.tk\2017-09-21 10-51-15,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.makinglures.info,2017-09-25 03-44-21,C:\Phishing Project\phishtank - september 2017\content\2c1\www.makinglures.info\2017-09-25 03-44-21,1,0.0,4.0,1,2.0,0.0,0.0,61.0,805,1,3,0.666666667,2,phish,phish
hotelzchecks.ga,2017-11-24 04-44-29,C:\Phishing Project\phishtank - november 2017\content\486\hotelzchecks.ga\2017-11-24 04-44-29,1,4.0,4.5,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
icenationrecords.com,2017-09-23 08-14-36,C:\Phishing Project\phishtank - september 2017\content\000\icenationrecords.com\2017-09-23 08-14-36,1,32.0,11.0,1,0.0,0.0,0.0,213.75,7084,2,8,0.875,7,phish,phish
www.hunfert.hu,2017-09-22 09-44-30,C:\Phishing Project\phishtank - september 2017\content\631\www.hunfert.hu\2017-09-22 09-44-30,1,0.0,2.0,1,0.0,0.0,0.0,8.0,17,1,1,0.0,0,phish,phish
4jacksonmagazine.com,2017-11-20 01-59-04,C:\Phishing Project\phishtank - november 2017\content\14a\4jacksonmagazine.com\2017-11-20 01-59-04,1,4.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
fb-page-security-system.cf,2017-11-20 08-34-26,C:\Phishing Project\phishtank - november 2017\content\a1d\fb-page-security-system.cf\2017-11-20 08-34-26,1,2.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
www.hanhaho.com,2017-11-17 10-44-40,C:\Phishing Project\phishtank - november 2017\content\82c\www.hanhaho.com\2017-11-17 10-44-40,1,4.0,0.0,3,0.666666667,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
thaos-informatique.net,2017-09-22 07-45-26,C:\Phishing Project\phishtank - september 2017\content\f72\thaos-informatique.net\2017-09-22 07-45-26,1,2.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.setracorretora.com.br,2017-09-25 04-44-21,C:\Phishing Project\phishtank - september 2017\content\570\www.setracorretora.com.br\2017-09-25 04-44-21,1,9.0,12.0,1,0.0,0.0,0.0,90.4,3404,2,10,0.1,1,phish,phish
pach-mann.000webhostapp.com,2017-11-21 01-19-02,C:\Phishing Project\phishtank - november 2017\content\682\pach-mann.000webhostapp.com\2017-11-21 01-19-02,1,1.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,phish
validex.fr,2017-11-23 02-44-43,C:\Phishing Project\phishtank - november 2017\content\dee\validex.fr\2017-11-23 02-44-43,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
erhanreis.com,2017-11-26 05-44-21,C:\Phishing Project\phishtank - november 2017\content\3fa\erhanreis.com\2017-11-26 05-44-21,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
mitchellandness.com,2017-12-03 03-06-06,C:\target site - 20K alexa\content\a12\mitchellandness.com\2017-12-03 03-06-06,1,25.0,5.0,1,0.0,0.0,0.0,0.0,0,5,0,0.0,0,phish,alexa
evinochori.gr,2017-10-05 08-14-15,C:\Phishing Project\phishtank - october 2017\content\d78\evinochori.gr\2017-10-05 08-14-15,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
100sexvideos.com,2017-11-20 06-23-05,C:\target site - 20K alexa\content\182\100sexvideos.com\2017-11-20 06-23-05,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
renascerdaesperanca.org.br,2017-11-21 03-14-07,C:\Phishing Project\phishtank - november 2017\content\72e\renascerdaesperanca.org.br\2017-11-21 03-14-07,1,1.0,4.0,2,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
www.nntimess.net,2017-09-22 06-26-58,C:\Phishing Project\phishtank - september 2017\content\2db\www.nntimess.net\2017-09-22 06-26-58,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
policy23.000webhostapp.com,2017-11-19 04-24-00,C:\Phishing Project\phishtank - november 2017\content\5ac\policy23.000webhostapp.com\2017-11-19 04-24-00,1,2.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
versusqf.com.br,2017-09-24 02-24-14,C:\Phishing Project\phishtank - september 2017\content\8bf\versusqf.com.br\2017-09-24 02-24-14,1,4.0,5.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.developpementperso.com,2017-09-21 08-04-08,C:\Phishing Project\phishtank - september 2017\content\804\www.developpementperso.com\2017-09-21 08-04-08,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
jerichowind.com,2017-09-21 04-45-17,C:\Phishing Project\phishtank - september 2017\content\8f4\jerichowind.com\2017-09-21 04-45-17,1,2.0,3.0,1,0.0,0.0,0.0,1319.0,15543,0,3,1.0,3,phish,phish
google.ga,2017-11-20 04-45-44,C:\target site - 20K alexa\content\118\google.ga\2017-11-20 04-45-44,1,10.0,2.5,2,1.0,2.0,0.0,880.5,7356,1,2,1.0,2,phish,alexa
www.orlica.com.pl,2017-11-17 08-45-00,C:\Phishing Project\phishtank - november 2017\content\006\www.orlica.com.pl\2017-11-17 08-45-00,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
uznai-pravdu.com,2017-11-20 07-27-24,C:\target site - 20K alexa\content\2fe\uznai-pravdu.com\2017-11-20 07-27-24,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
action-performance.com,2017-09-21 11-45-23,C:\Phishing Project\phishtank - september 2017\content\678\action-performance.com\2017-09-21 11-45-23,1,15.0,22.0,1,9.0,0.0,0.0,366.64285710000007,16988,2,14,0.857142857,12,phish,phish
dedama-pr.org,2017-11-17 12-14-05,C:\Phishing Project\phishtank - november 2017\content\b84\dedama-pr.org\2017-11-17 12-14-05,1,0.0,1.0,1,1.0,0.0,0.0,6.0,21,0,1,0.0,0,phish,phish
zesfund.xyz,2017-09-28 05-01-12,C:\Phishing Project\phishtank - september 2017\content\8da\zesfund.xyz\2017-09-28 05-01-12,1,5.0,3.0,1,2.0,0.0,0.0,1505.0,2736,2,1,1.0,1,phish,phish
wegobazaar.com,2017-11-20 05-22-12,C:\target site - 20K alexa\content\5b4\wegobazaar.com\2017-11-20 05-22-12,1,4.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
